20
22
24
24
24
25
26
25
23
23
22
22
24
24
25
24
26
25
22
19
23
23
20
20
20
19
19
25
25
24
23
22
25
28
28
24
25
25
24
25
22
22
23
23
20
23
23
22
23
24
26
25
25
27
29
31
24
26
24
21
26
26
26
25
26
28
28
28
27
24
25
22
23
26
28
25
26
28
30
31
25
26
25
24
24
25
27
27
30
31
33
32
31
30
30
30
28
31
30
29
30
28
28
30
30
29
29
28
28
29
30
27
28
31
29
26
27
26
30
30
29
30
28
30
28
30
32
32
34
32
32
34
36
33
33
30
30
31
30
30
31
31
31
33
34
33
32
32
33
32
34
32
32
35
35
34
35
34
37
35
34
34
33
33
32
33
34
35
35
33
31
31
32
32
32
33
34
34
34
31
30
31
32
33
32
34
34
33
33
33
33
34
33
31
33
34
35
34
34
36
37
33
35
35
35
34
36
34
35
35
34
34
33
35
34
33
33
32
32
33
34
32
33
31
32
33
35
34
33
33
33
34
36
36
33
34
35
36
35
35
36
32
28
31
31
32
31
30
32
32
33
36
32
35
34
33
32
32
33
32
33
34
32
33
34
34
31
27
34
33
32
31
32
34
33
34
35
36
36
35
39
37
35
32
29
29
29
30
30
32
29
30
30
31
32
29
30
30
29
30
30
31
29
30
30
31
32
30
30
30
31
17
29
31
31
29
32
33
34
34
30
29
28
28
27
28
27
28
26
24
28
28
28
28
29
30
31
29
27
28
27
27
29
25
25
26
27
28
23
20
21
23
24
26
25
27
26
28
27
27
26
24
22
25
25
22
21
21
30
22
23
25
25
24
23
21
25
25
25
25
24
28
28
27
24
25
23
23
22
24
25
24
23
24
26
24
24
20
19
22
24
23
26
26
24
24
26
27
31
30
28
24
22
23
26
26
24
25
25
22
22
23
23
25
27
27
29
30
26
24
23
23
23
23
23
24
26
30
30
28
26
28
30
28
25
28
28
29
30
28
30
29
26
26
28
27
25
25
24
26
29
31
28
27
27
26
27
29
29
30
32
34
33
30
29
30
30
28
29
30
29
32
29
32
30
30
29
30
29
28
30
32
31
31
32
34
32
