10
9
8
7
8
12
10
10
10
8
6
6
7
10
6
9
8
8
14
15
18
17
13
11
9
8
13
9
12
14
12
14
10
12
12
15
9
9
9
8
9
10
10
11
16
10
11
13
12
11
10
9
15
12
12
12
14
11
14
15
12
13
16
14
12
10
12
13
16
15
12
14
11
10
11
12
11
12
10
13
17
13
14
12
14
13
12
14
11
14
16
18
17
11
14
17
18
15
18
18
18
19
17
15
18
12
14
13
14
16
13
16
13
12
12
15
19
15
15
14
19
20
20
18
16
16
16
17
20
21
26
23
23
24
23
22
17
16
17
20
24
23
18
20
19
20
18
19
21
21
22
20
23
22
24
22
24
22
23
25
26
24
27
28
26
25
27
26
26
25
28
27
21
26
27
26
28
27
26
24
25
24
26
27
26
27
27
28
26
28
27
29
27
25
27
25
26
29
27
25
28
33
30
27
28
26
27
24
29
26
24
27
25
29
27
25
25
26
25
26
27
25
27
23
24
26
27
27
27
27
27
27
28
29
27
27
29
28
25
27
30
25
23
25
25
26
27
26
25
26
25
25
28
27
28
28
27
26
27
26
27
29
25
26
25
26
25
27
28
25
25
23
23
23
23
27
25
25
26
25
24
24
23
21
23
22
22
21
23
21
22
22
22
22
21
21
22
21
22
21
20
19
19
22
19
20
19
18
18
19
18
17
20
18
17
18
19
19
18
18
15
14
15
16
18
18
17
19
17
20
15
18
20
18
16
17
19
16
19
11
11
11
12
18
15
14
12
14
16
17
17
11
11
9
11
12
12
12
12
13
12
13
17
16
20
13
14
13
11
13
12
13
13
13
16
16
16
16
16
16
16
13
14
15
14
11
11
11
11
8
9
11
12
12
12
12
7
15
12
8
12
8
11
11
10
12
10
11
12
11
11
15
11
9
10
13
18
10
11
13
10
13
12
12
11
13
10
12
13
11
10
10
9
7
9
12
11
11
12
11
14
13
14
12
13
12
13
12
13
13
13
15
16
15
13
12
16
14
17
15
15
18
20
18
22
18
17
14
16
14
14
17
17
17
18
16
19
19
17
15
15
16
15
15
14
16
17
14
17
16
15
16
20
21
19
21
26
20
17
18
21
22
19
17
19
17
17
17
18
18
16
18
22
24
23
18
19
22
25
24
23
23
24
24
25
26
24
26
